date,MKT_RF,SMB,HML,RMW,CMA,MOM,RF,log_MKT_RF,log_SMB,log_HML,log_RMW,log_CMA,log_MOM,mkt_ret_12m,mkt_ret_3m,mkt_vol_12m,mkt_dd_12m,SMB_ret_12m,SMB_vol_12m,HML_ret_12m,HML_vol_12m,RMW_ret_12m,RMW_vol_12m,CMA_ret_12m,CMA_vol_12m,MOM_ret_12m,MOM_vol_12m,factor_spread_12m,mkt_ret_12m_z,mkt_ret_3m_z,mkt_vol_12m_z,mkt_dd_12m_z,SMB_ret_12m_z,HML_ret_12m_z,RMW_ret_12m_z,CMA_ret_12m_z,MOM_ret_12m_z,SMB_vol_12m_z,HML_vol_12m_z,RMW_vol_12m_z,CMA_vol_12m_z,MOM_vol_12m_z,factor_spread_12m_z
1966-01-01,0.0072,0.04019999999999999,0.0327,-0.0265,-0.0026,0.0528,0.0038,0.007174203748000453,0.03941300235683506,0.0321767316952212,-0.026857454169882642,-0.0026033858701149278,0.05145328158891566,0.07147949282254351,0.017067508184000157,0.08454321946576455,-0.06247022000000014,0.21392320671179688,0.07881560684789958,0.09245169982055534,0.04765164143355303,-0.04001264682836203,0.04352882292198262,-0.03793568965340821,0.0300492194558149,0.25559385405341506,0.08320910955153404,0.2956065008817771,0.08583173353417221,0.03870092273630097,-1.0974870582454752,0.6073270022814639,1.441738113680202,0.2459890783779908,-0.6997542722418155,-0.8967022319367147,1.1687431016389278,-0.41815547201771985,-1.0272233848288592,-0.4332891819822004,-1.3019415179663347,-0.5611592471746939,-0.1350183980791526
1966-02-01,-0.0121,0.0444,0.0038,-0.0016,-0.014499999999999999,0.0458,0.0034999999999999996,-0.012173800931708762,0.043442557842836724,0.0037927982386962624,-0.0016012813669738792,-0.014606152389362114,0.04478214277189325,0.05387752982814731,0.005062510087999961,0.08643602501428307,-0.0624702200000001,0.22720104258038942,0.08197387682231393,0.09419578555166042,0.04748921691445314,-0.04403413783506527,0.043097917465511115,-0.04597064012219132,0.03206440426090257,0.3099561577903649,0.08478140925042796,0.3559267979125562,-0.02326762389774199,-0.11213689949172455,-1.0636424417472239,0.6073270022814644,1.5465253007900959,0.2593020900213372,-0.7386450821986861,-0.9834698228309509,1.5840570610724565,-0.354205785871802,-1.0314363933969681,-0.44206707280415974,-1.2291379650406487,-0.5396901933699859,0.2578888075348353
1966-03-01,-0.025099999999999997,0.0086,-0.0213,0.0129,-5e-4,0.0147,0.0038,-0.025420377346911223,0.008563230660487814,-0.021530118550363214,0.012817503710614343,-5.001250416822429e-4,0.014593002302900086,0.041379691698216536,-0.029961943287999948,0.08988031762846373,-0.062470220000000194,0.21598877251849968,0.08240349499531707,0.05871420199645083,0.055308508294231146,-0.02888594746077411,0.04619209387646794,-0.05260571763748645,0.030306123468096954,0.3269566869420817,0.0822736587858183,0.37956240457956814,-0.10073092215019326,-0.552204630424812,-1.0020562092227354,0.6073270022814632,1.4580393266803378,-0.011537081798258943,-0.5921508112790029,-1.0551205061345237,1.7139367127632585,-0.34550673621844596,-0.8286176209474406,-0.37903620997483933,-1.2926602228673556,-0.573932411753263,0.41184362250844864
1966-04-01,0.0213,0.0344,-0.0036,0.0042,-0.0092,0.0588,0.0034000000000000002,0.02107632560191631,0.03382154847551066,-0.003606495594111744,0.004191204618468052,-0.009242581366932545,0.057136191370809115,0.03148198926524026,-0.01638218097699995,0.08718912902301934,-0.055099999999999996,0.2436412757495907,0.08397958893165527,0.04725784857466775,0.05583557416548794,-0.027627149705961918,0.046373222133016936,-0.03951882230146486,0.023540849671851685,0.3703128256454462,0.0888911298590762,0.40983164794691107,-0.16207822618859985,-0.38158054893929133,-1.050176443415317,0.6950551683314071,1.6762697716723063,-0.0989860894785476,-0.5799773004654927,-0.9137981190204707,2.0451664140977273,-0.31359346934074583,-0.8149464520631601,-0.3753464816669685,-1.5370725306806199,-0.4835737844363354,0.6090078344393665
1966-05-01,-0.0567,-0.046,-0.016,0.016399999999999998,-0.0148,-0.0471,0.0040999999999999995,-0.05837091332632951,-0.04709160753385057,-0.016129381929883644,0.01626697246387194,-0.01491061273575424,-0.04824531262799454,-0.01935400073180704,-0.0607888564789999,0.10632299160369155,-0.0721533113156039,0.1861965377575585,0.10556170093352472,0.04672597561957659,0.05603078197470056,-0.00751178445585432,0.049859870378120424,-0.05928416714524609,0.023816281961499527,0.2986286340701596,0.11499232470190142,0.3579128012154057,-0.47716659700603475,-0.9395320097845854,-0.7080503112936394,0.4920685917032133,1.222922361143729,-0.10304599933138676,-0.38544675300163206,-1.1272395536567745,1.4975177056106301,0.12340821198053831,-0.8098831021617284,-0.3043206518232043,-1.5271218555732087,-0.12717356579990685,0.27082500059874837
1966-06-01,-0.0144,0.0102,0.0049,8e-4,0.0079,0.0323,0.0038,-0.014504686202881688,0.010148331051815136,0.004888034072775866,7.996801705642441e-4,0.007868958378695197,0.031789322489407336,0.022885698887427974,-0.05048055897599979,0.08954362527208026,-0.08551430363265941,0.24913555972342882,0.086741554808938,0.04944121809848623,0.05601459617006422,-0.009095963570849075,0.049779651795524696,-0.055912090078356735,0.025559264171688773,0.3846047706575353,0.09882836667790516,0.440516860735892,-0.21535920154436233,-0.8100125268327987,-1.0080764914902984,0.33303190723753406,1.7196300427661297,-0.08231992257291863,-0.40076694364639776,-1.090825265287427,2.1543531825558593,-0.2576682785151206,-0.8103029336871196,-0.30595476888842693,-1.4641522970157632,-0.34788523085863793,0.8088815387156763
1966-07-01,-0.0163,-0.0034999999999999996,0.0091,-0.0038,0.0174,-0.013000000000000001,0.0034999999999999996,-0.016434306463424773,-0.00350613932928759,0.009058844488346146,-0.0038072383429540663,0.017250353406527672,-0.01308523954865548,-0.008071113963364351,-0.08543789862399986,0.09016807218228165,-0.10042042048344689,0.23414989615744264,0.08906416239712998,0.03629624540873144,0.05302199984853353,0.0012563151341111745,0.04776287246957966,-0.03871593319227362,0.033710729357523055,0.3129070118541528,0.10530815568719852,0.35162294504642644,-0.407233732313271,-1.2492370016077305,-0.9969109672684229,0.15560351375053968,1.6013648715743907,-0.18265855349520374,-0.3006527066472157,-0.9051279033134293,1.6066008239503584,-0.21063935840750775,-0.8879256596977543,-0.3470381863046114,-1.169660384621179,-0.2594065909520478,0.2298548805443574
1966-08-01,-0.0794,-0.0326,0.005,-0.0064,0.0077,-0.022099999999999998,0.0040999999999999995,-0.08272964759899602,-0.033143218593254184,0.004987541511038968,-0.006420567802922695,0.00767050630421974,-0.022347863663907622,-0.1110973109263832,-0.10744633676799997,0.11640627510018603,-0.1718470390970614,0.16083287267157065,0.10134583014218043,0.05178522180950784,0.05115155321528747,-0.02494533498260043,0.04275276472395064,-0.023403615160655478,0.03491691746832446,0.2516004746463012,0.1143938914071892,0.3626977855726844,-1.0458040946585165,-1.5257638992993876,-0.5277545258923831,-0.694591766461044,1.0227551693316332,-0.06442759759121859,-0.5540421568652858,-0.7397736859138668,1.1382347144095342,0.03804387767020001,-0.9364417811289635,-0.4490981118332934,-1.1260838452678845,-0.13534490655112852,0.30199286490428545
1966-09-01,-0.0106,-0.0101,0.0048,-0.011899999999999999,0.0235,-0.018600000000000002,0.004,-0.010656580188528888,-0.010151351056375355,0.004788516731797094,-0.011971371781219958,0.023228126119207243,-0.01877515532633398,-0.14497343907307358,-0.10400507873200004,0.10880086692989784,-0.18062546048263256,0.14191439993797839,0.1037370783427282,0.058315432479665086,0.0507843828627662,-0.028288941499049258,0.04344879495049957,-0.007697409031004687,0.04237487386001588,0.18919615240379528,0.11906536798657297,0.33416959147686887,-1.2557729381484004,-1.4825259192743958,-0.6637442597757908,-0.7990818371739596,0.8734527105734584,-0.014580982178440668,-0.5863773194666729,-0.5701659611055175,0.6614818107483706,0.08646265540638055,-0.9459655393010676,-0.43491941614570667,-0.8566466594032637,-0.07155796942916803,0.1161692934838586
1966-10-01,0.038599999999999995,-0.066,0.0274,-0.0391,0.042300000000000004,-0.052000000000000005,0.0045000000000000005,0.03787365242808149,-0.06827884075329449,0.027031339051030518,-0.03988493369891492,0.041429809763139556,-0.053400776727115296,-0.13447311288625163,-0.05399987269600015,0.1140953906198471,-0.1806254604826324,0.04033169093062017,0.12895875287255976,0.07071715935953526,0.05464148155260777,-0.07726340931558118,0.054383867557146075,0.04219769303404264,0.058776973221502396,0.089761191376315,0.1345000136343704,0.22423430426256663,-1.1906904902320807,-0.8542312441551223,-0.5690746705158216,-0.7990818371739576,0.07177339767709763,0.0800842807755206,-1.0599968594375027,-0.031360175005649936,-0.09817560866986193,0.59715939232999,-0.8459191305544278,-0.21216318962368497,-0.26408010871194953,0.13919525917112766,-0.5999141580897012
